antecedents,consequents,support,confidence,lift,leverage,conviction,zhangs_metric,is_destination_rule,recommendation_score
['Continent:Oceania'],['Type:Adventure'],0.017045454545454544,0.18749999999999997,1.0812581913499344,0.0012809917355371889,1.0173426573426574,0.0826666666666666,False,0.20273591087811266
['Type:City'],['Continent:Oceania'],0.017954545454545456,0.10866574965612105,1.1953232462173315,0.002933884297520662,1.0199214365881033,0.19574934434308525,True,0.1298906966315945
['Continent:Oceania'],['Type:City'],0.017954545454545456,0.1975,1.1953232462173315,0.002933884297520662,1.0402152364769186,0.17974683544303804,False,0.236076341127923
['Type:Historical'],['Continent:Oceania'],0.022045454545454545,0.1283068783068783,1.4113756613756614,0.006425619834710744,1.0429024693061113,0.35194133556644447,True,0.18108920522941688
['Continent:Oceania'],['Type:Historical'],0.022045454545454545,0.2425,1.4113756613756614,0.006425619834710744,1.0933093309330932,0.32061855670103095,False,0.34225859788359786
['Continent:Oceania'],['Quality:Good'],0.04681818181818182,0.515,1.0239493899683687,0.0010950413223140554,1.0248359887535146,0.025728155339805964,False,0.5273339358337099
['Continent:Oceania'],['Quality:Average'],0.026363636363636363,0.29,1.068676716917923,0.001694214876033058,1.0262483994878362,0.07068965517241381,False,0.30991624790619765
['Continent:Oceania'],['Country:Australia'],0.045454545454545456,0.5,11.0,0.04132231404958678,1.9090909090909092,1.0,True,5.5
['Country:Australia'],['Continent:Oceania'],0.045454545454545456,1.0,11.0,0.04132231404958678,1.0,0.9523809523809523,True,11.0
['Continent:Oceania'],['Country:New Zealand'],0.045454545454545456,0.5,11.0,0.04132231404958678,1.9090909090909092,1.0,True,5.5
['Country:New Zealand'],['Continent:Oceania'],0.045454545454545456,1.0,11.0,0.04132231404958678,1.0,0.9523809523809523,True,11.0
['Cost:Budget'],['Continent:South America'],0.01818181818181818,0.18099547511312217,1.3273001508295628,0.004483471074380166,1.0544952285283777,0.2741283476503285,True,0.24023532141711543
['Continent:South America'],['Cost:Budget'],0.01818181818181818,0.13333333333333333,1.3273001508295625,0.004483471074380166,1.0379370629370628,0.28552631578947374,False,0.17697335344394166
['Cost:Moderate'],['Continent:South America'],0.06295454545454546,0.15128345166575644,1.1094119788822139,0.006208677685950417,1.0175792675792676,0.16891203505276053,True,0.1678356734846386
['Continent:South America'],['Cost:Moderate'],0.06295454545454546,0.4616666666666667,1.1094119788822139,0.006208677685950417,1.0845764142977765,0.11419342580277415,False,0.5121785302506221
['Season:Summer'],['Continent:South America'],0.03681818181818182,0.13953488372093023,1.0232558139534884,0.0008367768595041389,1.0036855036855037,0.03087372645878382,True,0.14277988101676584
['Continent:South America'],['Season:Summer'],0.03681818181818182,0.27,1.0232558139534884,0.0008367768595041389,1.0084059775840597,0.026315789473684417,False,0.2762790697674419
['Continent:South America'],['Season:Autumn'],0.035454545454545454,0.26,1.0035087719298246,0.00012396694214876491,1.0012285012285014,0.004048582995951566,False,0.2609122807017544
['Season:Autumn'],['Continent:South America'],0.035454545454545454,0.1368421052631579,1.0035087719298248,0.00012396694214876491,1.0005543237250554,0.004719207173195078,True,0.1373222530009234
['Season:Winter'],['Continent:South America'],0.04045454545454545,0.15437987857762359,1.1321191095692398,0.004721074380165294,1.0213053613053613,0.15814079028870226,True,0.17477641067070657
['Continent:South America'],['Season:Winter'],0.04045454545454545,0.2966666666666667,1.1321191095692398,0.004721074380165294,1.0492244722102542,0.13512714370195164,False,0.33586200250554116
['Type:Beach'],['Continent:South America'],0.025227272727272727,0.16040462427745664,1.176300578034682,0.0037809917355371876,1.0286340165858239,0.17784775066328454,True,0.18868405225700824
['Continent:South America'],['Type:Beach'],0.025227272727272727,0.185,1.176300578034682,0.0037809917355371876,1.034021193530396,0.17354196301564712,False,0.21761560693641618
['Type:City'],['Continent:South America'],0.02590909090909091,0.15680880330123798,1.1499312242090787,0.0033780991735537225,1.0242473676405162,0.1561895481966557,True,0.1803193391469532
['Continent:South America'],['Type:City'],0.02590909090909091,0.19000000000000003,1.1499312242090787,0.0033780991735537225,1.0305836139169473,0.15096952908587272,False,0.218486932599725
['Type:Nature'],['Continent:South America'],0.02340909090909091,0.13956639566395665,1.0234869015356822,0.0005371900826446306,1.0037222619899786,0.027572603437031194,True,0.14284437785660606
['Continent:South America'],['Type:Nature'],0.02340909090909091,0.1716666666666667,1.0234869015356822,0.0005371900826446306,1.004755807572709,0.026571282575370586,False,0.17569858476362546
['Heritage:UNESCO'],['Continent:South America'],0.09659090909090909,0.14726264726264726,1.07992607992608,0.007148760330578513,1.0127812049794984,0.21509052762452407,True,0.1590327733778877
['Continent:South America'],['Heritage:UNESCO'],0.09659090909090909,0.7083333333333334,1.07992607992608,0.007148760330578513,1.17974025974026,0.0856965944272446,False,0.76494763994764
['Quality:Average'],['Continent:South America'],0.03772727272727273,0.1390284757118928,1.0195421552205473,0.0007231404958677745,1.0030951538733641,0.02630609775345947,True,0.1417453917643307
['Continent:South America'],['Quality:Average'],0.03772727272727273,0.27666666666666667,1.0195421552205473,0.0007231404958677745,1.0073313782991202,0.022194039315155543,False,0.28207332961101805
['Country:Argentina'],['Continent:South America'],0.045454545454545456,1.0,7.333333333333334,0.03925619834710744,1.0,0.9047619047619048,True,7.333333333333334
['Continent:South America'],['Country:Argentina'],0.045454545454545456,0.33333333333333337,7.333333333333334,0.03925619834710744,1.4318181818181819,1.0,True,2.444444444444445
['Country:Brazil'],['Continent:South America'],0.045454545454545456,1.0,7.333333333333334,0.03925619834710744,1.0,0.9047619047619048,True,7.333333333333334
['Continent:South America'],['Country:Brazil'],0.045454545454545456,0.33333333333333337,7.333333333333334,0.03925619834710744,1.4318181818181819,1.0,True,2.444444444444445
['Country:Peru'],['Continent:South America'],0.045454545454545456,1.0,7.333333333333334,0.03925619834710744,1.0,0.9047619047619048,True,7.333333333333334
['Continent:South America'],['Country:Peru'],0.045454545454545456,0.33333333333333337,7.333333333333334,0.03925619834710744,1.4318181818181819,1.0,True,2.444444444444445
['Cost:Budget'],['Season:Autumn'],0.026818181818181817,0.2669683257918552,1.030404064459792,0.0007913223140495855,1.0107463524130191,0.03280204862925115,False,0.27508524797795353
['Season:Autumn'],['Cost:Budget'],0.026818181818181817,0.10350877192982456,1.030404064459792,0.0007913223140495855,1.0034068671054972,0.03982530934802946,False,0.10665585930373286
['Season:Winter'],['Cost:Budget'],0.03090909090909091,0.11795316565481355,1.1741944092334382,0.004585433884297524,1.0198386520067935,0.20103172158915936,False,0.13849994766326768
['Cost:Budget'],['Season:Winter'],0.03090909090909091,0.3076923076923077,1.174194409233438,0.004585433884297524,1.0659343434343436,0.1649191510864074,False,0.3612905874564425
['Type:City'],['Cost:Budget'],0.02181818181818182,0.13204951856946356,1.3145200943566508,0.005220351239669425,1.036401815300389,0.28662423994917885,False,0.17358174560968156
['Cost:Budget'],['Type:City'],0.02181818181818182,0.21719457013574664,1.3145200943566508,0.005220351239669425,1.0663859695218076,0.2659855566784573,False,0.2855066268285939
['Cost:Budget'],['Type:Religious'],0.017045454545454544,0.16968325791855204,1.0312242193945151,0.0005161157024793396,1.006187763190488,0.03366009769243731,False,0.17498148519137702
['Type:Religious'],['Cost:Budget'],0.017045454545454544,0.10359116022099446,1.0312242193945151,0.0005161157024793396,1.0034990895083344,0.036242292346753774,False,0.10682571333506716
['Heritage:UNESCO'],['Cost:Budget'],0.06727272727272728,0.10256410256410257,1.0210001160227407,0.0013836776859504213,1.0023506493506493,0.05977542932628832,False,0.104717960617717
['Cost:Budget'],['Heritage:UNESCO'],0.06727272727272728,0.6696832579185521,1.0210001160227407,0.0013836776859504213,1.041699875466999,0.022865083375442276,False,0.6837466840333286
['Quality:Excellent'],['Cost:Budget'],0.02409090909090909,0.1067472306143001,1.0626421147124896,0.001420144628099175,1.0070446858665574,0.07613071866468046,False,0.11343410287968167
['Cost:Budget'],['Quality:Excellent'],0.02409090909090909,0.2398190045248869,1.0626421147124898,0.001420144628099175,1.018597132034632,0.06553243013910215,False,0.25484177411656994
['Quality:Good'],['Cost:Budget'],0.05159090909090909,0.10257568910980569,1.0211154572016856,0.001066838842975211,1.002363590588666,0.0416034678285183,False,0.1047416216831372
['Cost:Budget'],['Quality:Good'],0.05159090909090909,0.5135746606334842,1.0211154572016858,0.001066838842975211,1.021832980972516,0.022988070778415748,False,0.5244190243999609
['Country:Vietnam'],['Cost:Budget'],0.01,0.22,2.1900452488687785,0.005433884297520662,1.1532634032634033,0.5692640692640693,False,0.48180995475113125
['Season:Spring'],['Cost:Moderate'],0.09363636363636364,0.4355179704016914,1.0465751336796516,0.004167045454545465,1.0343352059925095,0.056690990043905896,False,0.4558022780930407
['Cost:Moderate'],['Season:Spring'],0.09363636363636364,0.22501365374112509,1.0465751336796516,0.004167045454545465,1.0129210711768852,0.07622058373361267,False,0.23549369474386483
['Cost:Moderate'],['Season:Autumn'],0.11090909090909092,0.2665210267613326,1.0286776471490031,0.0030919421487603377,1.0101299668313817,0.04774773624999213,False,0.27416422272458413
['Season:Autumn'],['Cost:Moderate'],0.11090909090909092,0.4280701754385965,1.0286776471490031,0.0030919421487603377,1.0208658672615727,0.03762697375037723,False,0.44034622088483644
['Type:Adventure'],['Cost:Moderate'],0.07454545454545454,0.42988204456094364,1.0330316745320327,0.002383626033057848,1.0241102403343783,0.03868355050061356,False,0.4440817683440455
['Cost:Moderate'],['Type:Adventure'],0.07454545454545454,0.17913708356089567,1.0330316745320327,0.002383626033057848,1.0069780136696305,0.05476530680059615,False,0.18505428140169672
['Type:Historical'],['Cost:Moderate'],0.07454545454545454,0.43386243386243384,1.0425967826295515,0.003045661157024787,1.0313105352591334,0.049332681855907376,False,0.45234357764880007
['Cost:Moderate'],['Type:Historical'],0.07454545454545454,0.17913708356089567,1.0425967826295515,0.003045661157024787,1.00891610717958,0.06997598002449454,False,0.18676774697023094
['Cost:Moderate'],['Type:Nature'],0.07613636363636364,0.1829601310759148,1.0908192096667007,0.006338946280991742,1.0186439596499757,0.14259802583036563,False,0.19957642558074534
['Type:Nature'],['Cost:Moderate'],0.07613636363636364,0.453929539295393,1.0908192096667009,0.006338946280991742,1.0692093390480488,0.10003668169257492,False,0.49515506129857023
['Heritage:UNESCO'],['Cost:Moderate'],0.27295454545454545,0.4161469161469162,1.0000253582995255,6.921487603284149e-06,1.0000180739142166,7.36946423992672e-05,False,0.41615746892506245
['Cost:Moderate'],['Heritage:UNESCO'],0.27295454545454545,0.6559257236482796,1.0000253582995253,6.921487603284149e-06,1.0000483405483405,4.3430785750288256e-05,False,0.6559423568092463
['Quality:Good'],['Cost:Moderate'],0.21227272727272728,0.42205151378219613,1.0142144514700508,0.0029750516528925797,1.0102347359442745,0.02819708438710755,False,0.42805074454271463
['Cost:Moderate'],['Quality:Good'],0.21227272727272728,0.5101037684325506,1.0142144514700508,0.0029750516528925797,1.0145933414411676,0.02400429099050378,False,0.5173546136936251
['Quality:Average'],['Cost:Moderate'],0.11431818181818182,0.4212730318257957,1.0123437138358826,0.0013939049586776803,1.0088758058150245,0.016734279289949566,False,0.42647310557742796
['Cost:Moderate'],['Quality:Average'],0.11431818181818182,0.2747132714363736,1.0123437138358826,0.0013939049586776803,1.0046183598028477,0.020883650993997006,False,0.27810425344590334
['Country:Argentina'],['Cost:Moderate'],0.020681818181818183,0.455,1.093391589295467,0.001766528925619834,1.0713094245204338,0.08948194662480373,False,0.4974931731294375
['Country:Brazil'],['Cost:Moderate'],0.023181818181818182,0.51,1.225559803386128,0.004266528925619833,1.1915584415584415,0.1928104575163398,False,0.6250354997269253
['Country:China'],['Cost:Moderate'],0.022045454545454545,0.485,1.1654833424358273,0.003130165289256196,1.1337157987643425,0.1487481590574373,False,0.5652594210813763
['Country:Egypt'],['Cost:Moderate'],0.02090909090909091,0.45999999999999996,1.105406881485527,0.0019938016528925594,1.081228956228956,0.09989648033126282,False,0.5084871654833424
['Country:Japan'],['Cost:Moderate'],0.01977272727272727,0.43499999999999994,1.0453304205352265,0.0008574380165289226,1.0333869670152855,0.04542966611932113,False,0.4547187329328235
